"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu8276","Zotu8276","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","uncultured soil bacterium",NA,"Zotu8276",15.1666666666667
"Zotu829","Zotu829","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","UASB-TL25","uncultured bacterium",NA,"Zotu829",19.125
"Zotu8300","Zotu8300","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu8300",3.95833333333333
"Zotu832","Zotu832","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured",NA,"Zotu832",25.9166666666667
"Zotu835","Zotu835","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA,NA,"Zotu835",19
"Zotu837","Zotu837","Bacteria","Fibrobacteres","Fibrobacteria","Fibrobacterales","possible family 01",NA,NA,"Zotu837",5.33333333333333
"Zotu838","Zotu838","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","alphaI cluster","uncultured bacterium",NA,"Zotu838",18.2916666666667
"Zotu84","Zotu84","Bacteria","Latescibacteria","uncultured bacterium",NA,NA,NA,NA,"Zotu84",177.916666666667
"Zotu841","Zotu841","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485","uncultured bacterium",NA,NA,"Zotu841",19.9166666666667
"Zotu844","Zotu844","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485","uncultured bacterium",NA,NA,"Zotu844",25.1666666666667
"Zotu845","Zotu845","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales Incertae Sedis","uncultured",NA,"Zotu845",31.75
"Zotu85","Zotu85","Bacteria","Bacteroidetes","SB-5","uncultured bacterium",NA,NA,NA,"Zotu85",90.4166666666667
"Zotu850","Zotu850","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter",NA,"Zotu850",18.875
"Zotu852","Zotu852","Bacteria","Acidobacteria","Holophagae","Subgroup 7","uncultured bacterium",NA,NA,"Zotu852",28.1666666666667
"Zotu853","Zotu853","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","UASB-TL25","uncultured bacterium",NA,"Zotu853",20.0833333333333
"Zotu854","Zotu854","Bacteria","Chloroflexi","uncultured","uncultured bacterium",NA,NA,NA,"Zotu854",12.6666666666667
"Zotu856","Zotu856","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured bacterium","Zotu856",12.375
"Zotu857","Zotu857","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","uncultured bacterium",NA,"Zotu857",9.25
"Zotu858","Zotu858","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu858",5.25
"Zotu86","Zotu86","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family","Bryobacter","uncultured bacterium","Zotu86",190.083333333333
"Zotu861","Zotu861","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA,NA,"Zotu861",20.5
"Zotu864","Zotu864","Bacteria","Gemmatimonadetes","Gemmatimonadetes","S0134 terrestrial group","uncultured Gemmatimonadetes bacterium",NA,NA,"Zotu864",11.5833333333333
"Zotu866","Zotu866","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured",NA,"Zotu866",18.75
"Zotu868","Zotu868","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485","uncultured bacterium",NA,NA,"Zotu868",17.2916666666667
"Zotu87","Zotu87","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","WCHB1-69",NA,NA,"Zotu87",142.333333333333
"Zotu870","Zotu870","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured bacterium","Zotu870",22.0833333333333
"Zotu871","Zotu871","Bacteria","Bacteroidetes","Bacteroidetes vadinHA17","uncultured bacterium",NA,NA,NA,"Zotu871",16.5833333333333
