"","logFC","logCPM","F","PValue","fdr","Experiment","Compartment","Variety","rel.TP1","rel.TP2","rel.TP3","rel.TP4","rel.Intact","rel.Defoliation","module_name"
"module163",0.0699471236508673,12.7635981990204,0.176543351247771,0.677611122379288,0.786903238892077,"Exp2","Rhizosphere","MH63",374.666666666667,214.333333333333,402.833333333333,638.166666666667,446.916666666667,368.083333333333,"module16"
"module173",0.017494142483804,11.0454960972212,0.00945433927986122,0.923243064007414,0.923243064007414,"Exp2","Rhizosphere","MH63",125.666666666667,73.5,127.166666666667,148.666666666667,127,110.5,"module17"
"module333",0.433205967059447,11.1060664540909,4.4283943635248,0.0445763057012942,0.200593375655824,"Exp2","Rhizosphere","MH63",159.333333333333,125.5,77,68.1666666666667,102.25,112.75,"module33"
"module193",0.0382907008777986,10.4886333002792,0.030354482904463,0.862958888818604,0.923243064007414,"Exp2","Rhizosphere","MH63",65.1666666666667,36,113.333333333333,134.166666666667,85.3333333333333,89,"module19"
"module203",-0.318255925606508,9.21673019820258,1.50069183333001,0.230908175767528,0.461816351535057,"Exp2","Rhizosphere","MH63",23.5,43.6666666666667,18.3333333333333,28.6666666666667,32.25,24.8333333333333,"module20"
"module215",0.821036677533413,9.70890488752054,8.05040367911312,0.00842494118139517,0.086655000531513,"Exp2","Rhizosphere","MH63",19.3333333333333,9.83333333333333,52.6666666666667,126.333333333333,31.9166666666667,72.1666666666667,"module21"
"module233",0.127904729570931,10.208562509623,0.546764550123501,0.465880208408874,0.652283073037036,"Exp2","Rhizosphere","MH63",68.5,67.8333333333333,50,54.8333333333333,62.4166666666667,58.1666666666667,"module23"
"module253",0.285513654477629,9.33186682351857,0.74928896147143,0.39415709799909,0.594079656920095,"Exp2","Rhizosphere","MH63",36.8333333333333,13.5,41,57.3333333333333,33.4166666666667,40.9166666666667,"module25"
"module263",0.254262015012034,13.6696283160961,2.67065654806483,0.113560489176076,0.314475200795287,"Exp2","Rhizosphere","MH63",729,639.333333333333,785.333333333333,573,667,696.333333333333,"module26"
"module273",0.259973214549649,9.91177783826344,1.18675918151568,0.285396638533572,0.513713949360429,"Exp2","Rhizosphere","MH63",69,23.6666666666667,60.3333333333333,63.3333333333333,50.8333333333333,57.3333333333333,"module27"
"module283",-0.0731495310779436,11.3873765591922,0.11901347588937,0.732719857927104,0.824309840167992,"Exp2","Rhizosphere","MH63",141.5,106.333333333333,166.666666666667,188.333333333333,166.833333333333,134.583333333333,"module28"
"module293",0.205679194863572,10.4236244959313,0.446951861911254,0.509334381910097,0.667086348437389,"Exp2","Rhizosphere","MH63",77.5,41.5,77.5,118.833333333333,72.3333333333333,85.3333333333333,"module29"
"module313",-0.361693993036266,7.96537534160273,1.09606752889402,0.304205114731013,0.521494482396022,"Exp2","Rhizosphere","MH63",10.5,4.5,14.1666666666667,24,15.3333333333333,11.25,"module31"
"module323",0.302822363506612,11.2836761251669,3.56258057254441,0.0696437103574165,0.227924870260636,"Exp2","Rhizosphere","MH63",110.333333333333,81,200,185.166666666667,136.583333333333,151.666666666667,"module32"
"module343",-0.21155215802932,12.1175403713083,1.67306278387681,0.206560552389598,0.437422346236795,"Exp2","Rhizosphere","MH63",170.666666666667,135.5,256,507.666666666667,313.25,221.666666666667,"module34"
