"label","id","labelDiff","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu1","Zotu1","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu1",0.0219566185385718
"Zotu10","Zotu10","diff","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","uncultured bacterium","Zotu10",0.00249180122236747
"Zotu100","Zotu100","other","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","uncultured","uncultured bacterium","Zotu100",0.000565345517484123
"Zotu1006","Zotu1006","other","Bacteria","Proteobacteria",NA,NA,NA,NA,NA,"Zotu1006",0.000214777907140634
"Zotu1007","Zotu1007","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured bacterium","Zotu1007",0.000199119208315397
"Zotu101","Zotu101","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured","uncultured bacterium","Zotu101",0.000981684459308274
"Zotu1017","Zotu1017","other","Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured bacterium",NA,NA,"Zotu1017",0.000223940885934415
"Zotu1018","Zotu1018","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","uncultured","uncultured bacterium","Zotu1018",0.00015824309545929
"Zotu102","Zotu102","other","Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","BSV26","uncultured bacterium",NA,"Zotu102",0.00208403897144188
"Zotu1020","Zotu1020","other","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter","uncultured bacterium","Zotu1020",0.000217850991446109
"Zotu1024","Zotu1024","other","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu1024",0.000214935741777139
"Zotu1026","Zotu1026","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu1026",0.00016225356016053
"Zotu1027","Zotu1027","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA,NA,"Zotu1027",0.000194816108686029
"Zotu1029","Zotu1029","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured",NA,"Zotu1029",0.00013725880955029
"Zotu103","Zotu103","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured","uncultured bacterium","Zotu103",0.00305565671258923
"Zotu10300","Zotu10300","diff","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Sideroxydans","uncultured bacterium","Zotu10300",0.000241440192772481
"Zotu1031","Zotu1031","other","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","uncultured","uncultured bacterium","Zotu1031",0.000186475036274078
"Zotu1034","Zotu1034","other","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","uncultured","uncultured bacterium","Zotu1034",0.000209825107947492
"Zotu104","Zotu104","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Denitratisoma","uncultured bacterium","Zotu104",0.000904534423242374
"Zotu10402","Zotu10402","other","Bacteria","Bacteroidetes","Bacteroidetes vadinHA17","uncultured bacterium",NA,NA,NA,"Zotu10402",0.000966433982287244
"Zotu1042","Zotu1042","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","GOUTB8","uncultured bacterium",NA,"Zotu1042",0.000225562191145934
"Zotu10430","Zotu10430","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured",NA,"Zotu10430",0.000195401682077799
"Zotu1044","Zotu1044","other","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"Zotu1044",0.000180192437570457
"Zotu1045","Zotu1045","other","Bacteria","Proteobacteria",NA,NA,NA,NA,NA,"Zotu1045",0.000197215336465487
"Zotu1049","Zotu1049","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured Gemmatimonas sp.","Zotu1049",0.000176123805414011
"Zotu105","Zotu105","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","uncultured bacterium","Zotu105",0.000895669077908112
"Zotu10514","Zotu10514","other","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas","uncultured bacterium","Zotu10514",0.00031409639854092
"Zotu1059","Zotu1059","other","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu1059",0.000230419631938877
"Zotu1060","Zotu1060","other","Bacteria","GOUTA4","uncultured bacterium",NA,NA,NA,NA,"Zotu1060",0.000201940286745423
"Zotu1065","Zotu1065","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","BVA59","uncultured bacterium",NA,"Zotu1065",0.000247225420677588
"Zotu1069","Zotu1069","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","GR-WP33-58",NA,NA,"Zotu1069",0.000182081646179451
"Zotu107","Zotu107","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncultured",NA,"Zotu107",0.00226994570287738
"Zotu10706","Zotu10706","diff","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae",NA,NA,"Zotu10706",0.00017613496460765
"Zotu1071","Zotu1071","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfatiglans","uncultured bacterium","Zotu1071",0.00024302921498854
"Zotu1072","Zotu1072","other","Bacteria","Proteobacteria","Deltaproteobacteria","SAR324 clade(Marine group B)","uncultured organism",NA,NA,"Zotu1072",0.000240587538803534
"Zotu1074","Zotu1074","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured bacterium","Zotu1074",0.000162331974338069
"Zotu108","Zotu108","other","Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae",NA,NA,"Zotu108",0.000845216589345313
"Zotu1080","Zotu1080","other","Bacteria","TA06","uncultured bacterium",NA,NA,NA,NA,"Zotu1080",0.000233451581131458
"Zotu1083","Zotu1083","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","MA-28-I98C","uncultured delta proteobacterium",NA,"Zotu1083",0.000233053981196575
"Zotu10892","Zotu10892","other","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Chitinophaga",NA,"Zotu10892",0.000145546538825473
"Zotu109","Zotu109","other","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales Incertae Sedis","uncultured","uncultured gamma proteobacterium","Zotu109",0.00285519293374354
"Zotu1094","Zotu1094","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu1094",0.000187266938496207
"Zotu1099","Zotu1099","other","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","WCHB1-69","uncultured Bacteroidetes bacterium",NA,"Zotu1099",0.000213421111505291
"Zotu1100","Zotu1100","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 13","uncultured Holophaga sp.",NA,NA,"Zotu1100",0.000210207260656695
"Zotu1102","Zotu1102","other","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"Zotu1102",0.000199902073855479
"Zotu1103","Zotu1103","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485",NA,NA,NA,"Zotu1103",0.00019709195736003
"Zotu1110","Zotu1110","other","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"Zotu1110",0.000156399421681665
"Zotu1111","Zotu1111","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured bacterium","Zotu1111",0.000136587491710105
"Zotu11141","Zotu11141","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Azospira","uncultured bacterium","Zotu11141",0.000147077419664005
"Zotu1117","Zotu1117","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu1117",0.000541588380490367
"Zotu1119","Zotu1119","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured",NA,"Zotu1119",0.000193531650833038
"Zotu112","Zotu112","diff","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales",NA,NA,NA,"Zotu112",0.00194401345696787
"Zotu1129","Zotu1129","other","Bacteria","Chloroflexi","uncultured","uncultured bacterium",NA,NA,NA,"Zotu1129",0.000155778186120582
"Zotu113","Zotu113","other","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84",NA,NA,NA,"Zotu113",0.00158915300665113
"Zotu1131","Zotu1131","other","Bacteria","Chloroflexi","Dehalococcoidia","Dehalococcoidales","uncultured","uncultured bacterium",NA,"Zotu1131",0.00019039338991828
"Zotu1133","Zotu1133","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomicrobium",NA,"Zotu1133",0.000210507228885887
"Zotu114","Zotu114","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,"Zotu114",0.00176571286253104
"Zotu1141","Zotu1141","other","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","WA-aaa01f12","uncultured prokaryote",NA,"Zotu1141",0.000243329342360832
"Zotu1142","Zotu1142","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured",NA,"Zotu1142",0.000116464107945557
"Zotu1151","Zotu1151","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas","uncultured bacterium","Zotu1151",0.000159893249535564
"Zotu1158","Zotu1158","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,"Zotu1158",0.000174533145361036
"Zotu116","Zotu116","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 13","uncultured bacterium","Zotu116",0.000342079468060022
"Zotu1161","Zotu1161","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured",NA,"Zotu1161",0.000181178942994616
"Zotu1167","Zotu1167","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"Zotu1167",0.00010593828177258
"Zotu117","Zotu117","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Dechloromonas","uncultured bacterium","Zotu117",0.000746272071933256
"Zotu11729","Zotu11729","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu11729",0.000969312740343806
"Zotu11736","Zotu11736","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Zoogloea",NA,"Zotu11736",0.00015373070287148
"Zotu1174","Zotu1174","other","Bacteria","Acidobacteria","Holophagae","Subgroup 7",NA,NA,NA,"Zotu1174",0.000164683944096348
"Zotu1177","Zotu1177","other","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia Incertae Sedis","Draconibacteriaceae","uncultured",NA,"Zotu1177",0.000300346208769747
"Zotu118","Zotu118","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomicrobium",NA,"Zotu118",0.00177069922248861
"Zotu1185","Zotu1185","other","Bacteria","TA06","uncultured bacterium",NA,NA,NA,NA,"Zotu1185",0.000190556052757069
"Zotu1186","Zotu1186","other","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","WCHB1-69","uncultured Bacteroidetes bacterium",NA,"Zotu1186",0.000205645187591857
"Zotu1190","Zotu1190","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1",NA,"Zotu1190",0.000238835593382902
"Zotu1194","Zotu1194","other","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R","uncultured Syntrophaceae bacterium",NA,NA,"Zotu1194",0.000226188961714372
"Zotu1195","Zotu1195","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured soil bacterium","Zotu1195",0.000183888001540438
"Zotu1203","Zotu1203","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas","uncultured bacterium","Zotu1203",0.000127842538260776
"Zotu1204","Zotu1204","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae",NA,NA,"Zotu1204",0.000166627437482131
"Zotu1205","Zotu1205","other","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","uncultured",NA,"Zotu1205",0.000221766738567958
"Zotu12057","Zotu12057","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu12057",0.000440668640418351
"Zotu1206","Zotu1206","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","S0134 terrestrial group",NA,NA,NA,"Zotu1206",0.000174395620064408
"Zotu121","Zotu121","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Dechloromonas","uncultured bacterium","Zotu121",0.00104405717295695
"Zotu12105","Zotu12105","diff","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured",NA,"Zotu12105",0.000161445466512016
"Zotu1213","Zotu1213","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu1213",0.000249188282373773
"Zotu1220","Zotu1220","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured bacterium","Zotu1220",0.000169918091451263
"Zotu1224","Zotu1224","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Polyangium","uncultured bacterium","Zotu1224",0.000134619851975019
"Zotu1225","Zotu1225","other","Bacteria","Chloroflexi","TK10","uncultured bacterium",NA,NA,NA,"Zotu1225",0.000116370092206721
"Zotu1229","Zotu1229","other","Bacteria","Verrucomicrobia","Verrucomicrobia Incertae Sedis","Unknown Order","Unknown Family","Candidatus Methylacidiphilum","uncultured bacterium","Zotu1229",0.000136873447895666
"Zotu123","Zotu123","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ideonella","uncultured beta proteobacterium","Zotu123",0.00164126388174628
"Zotu1231","Zotu1231","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1",NA,"Zotu1231",0.000252928501430831
"Zotu1240","Zotu1240","other","Bacteria","Spirochaetae","Spirochaetes","Spirochaetales","Spirochaetaceae","Spirochaeta 2",NA,"Zotu1240",0.000163489611942672
"Zotu1241","Zotu1241","other","Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","BSV26","uncultured bacterium",NA,"Zotu1241",0.000194480259599035
"Zotu1244","Zotu1244","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Polyangium","uncultured bacterium","Zotu1244",0.000167312438378611
"Zotu1245","Zotu1245","other","Bacteria","Latescibacteria","uncultured bacterium",NA,NA,NA,NA,"Zotu1245",0.00016935744902879
"Zotu1247","Zotu1247","other","Bacteria","Acidobacteria","Subgroup 22","uncultured bacterium",NA,NA,NA,"Zotu1247",0.000170645965259878
"Zotu1249","Zotu1249","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured soil bacterium","Zotu1249",0.000175892187487187
"Zotu125","Zotu125","other","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalispira","uncultured bacterium","Zotu125",0.00170917055923005
"Zotu1250","Zotu1250","other","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,"Zotu1250",0.000103437717594687
"Zotu1252","Zotu1252","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","mle1-27","uncultured bacterium",NA,"Zotu1252",0.000143094662902777
"Zotu1254","Zotu1254","other","Bacteria","Chloroflexi",NA,NA,NA,NA,NA,"Zotu1254",0.0001809417775731
"Zotu1256","Zotu1256","other","Bacteria","Chloroflexi","uncultured","uncultured Chloroflexi bacterium",NA,NA,NA,"Zotu1256",0.000123893502311962
"Zotu1259","Zotu1259","other","Bacteria","Lentisphaerae","Oligosphaeria","Oligosphaerales","uncultured organism",NA,NA,"Zotu1259",0.000217859155540101
"Zotu1264","Zotu1264","other","Bacteria","Fibrobacteres","Fibrobacteria","possible order 07","uncultured bacterium",NA,NA,"Zotu1264",0.000162281219907619
"Zotu127","Zotu127","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu127",0.000805106512454281
"Zotu1271","Zotu1271","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","uncultured bacterium",NA,"Zotu1271",0.000127002554889633
"Zotu12783","Zotu12783","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu12783",0.000169378594536702
"Zotu1279","Zotu1279","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured bacterium","Zotu1279",0.000138933397479619
"Zotu1282","Zotu1282","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales",NA,NA,NA,"Zotu1282",0.000143272683832039
"Zotu129","Zotu129","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","uncultured bacterium","Zotu129",0.0017679586681458
"Zotu1291","Zotu1291","other","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA,"Zotu1291",0.000114214649689755
"Zotu1295","Zotu1295","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1",NA,"Zotu1295",0.000219449395244551
"Zotu1297","Zotu1297","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485","uncultured bacterium",NA,NA,"Zotu1297",0.000146849921517692
"Zotu1298","Zotu1298","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family","Candidatus Solibacter","uncultured Acidobacteria bacterium","Zotu1298",0.000169156536027711
"Zotu13","Zotu13","other","Bacteria","Spirochaetae","Spirochaetes","Spirochaetales","Leptospiraceae","uncultured",NA,"Zotu13",0.0034016785675028
"Zotu130","Zotu130","diff","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured bacterium",NA,NA,NA,"Zotu130",0.000885615355299377
"Zotu1301","Zotu1301","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 8","uncultured bacterium","Zotu1301",0.000120647666623167
"Zotu1307","Zotu1307","other","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured bacterium",NA,NA,NA,"Zotu1307",0.000155478773020955
"Zotu1308","Zotu1308","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae",NA,NA,"Zotu1308",0.000166200908163728
"Zotu1314","Zotu1314","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales",NA,NA,NA,"Zotu1314",0.000153465535214985
"Zotu1317","Zotu1317","other","Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","Holophaga",NA,"Zotu1317",0.000217837236289755
"Zotu132","Zotu132","other","Bacteria","Chlorobi","Chlorobia","Chlorobiales","SJA-28","uncultured bacterium",NA,"Zotu132",0.00159105171058298
"Zotu1323","Zotu1323","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter",NA,"Zotu1323",0.000293825634119742
"Zotu13236","Zotu13236","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu13236",0.000324042548755049
"Zotu1324","Zotu1324","other","Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","uncultured",NA,"Zotu1324",0.000120909137651215
"Zotu1325","Zotu1325","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomicrobium",NA,"Zotu1325",0.000158713540390682
"Zotu1327","Zotu1327","other","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Rhodanobacter",NA,"Zotu1327",0.000163067382797166
"Zotu1328","Zotu1328","other","Bacteria","Acidobacteria","Holophagae","Subgroup 7","uncultured bacterium",NA,NA,"Zotu1328",0.000138824086213218
"Zotu1329","Zotu1329","other","Bacteria","Acidobacteria","Holophagae","Subgroup 7","uncultured soil bacterium",NA,NA,"Zotu1329",0.000131889577190513
"Zotu134","Zotu134","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu134",0.00175978581577171
"Zotu1341","Zotu1341","other","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84",NA,NA,NA,"Zotu1341",0.000143243414562993
"Zotu1347","Zotu1347","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","uncultured bacterium",NA,"Zotu1347",0.000136265389603321
"Zotu135","Zotu135","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured soil bacterium","Zotu135",0.00153359149093806
"Zotu1355","Zotu1355","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,"Zotu1355",0.000113287837431324
"Zotu137","Zotu137","other","Bacteria","Bacteroidetes","Bacteroidetes vadinHA17","uncultured bacterium",NA,NA,NA,"Zotu137",0.0017478754793364
"Zotu1374","Zotu1374","other","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Woodsholea","uncultured bacterium","Zotu1374",0.000128294124455148
"Zotu1375","Zotu1375","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","GR-WP33-58",NA,NA,"Zotu1375",0.000123500007572263
"Zotu1381","Zotu1381","diff","Bacteria","Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Zotu1381",0.000127393074155856
"Zotu1386","Zotu1386","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42",NA,NA,"Zotu1386",0.000104966911413757
"Zotu1387","Zotu1387","diff","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","uncultured","uncultured bacterium","Zotu1387",0.000178438503848036
"Zotu1389","Zotu1389","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas",NA,"Zotu1389",0.000128763590366721
"Zotu1390","Zotu1390","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu1390",0.000139420875907592
"Zotu1393","Zotu1393","other","Bacteria","Planctomycetes","Phycisphaerae","MSBL9","uncultured bacterium",NA,NA,"Zotu1393",0.000138700416419361
"Zotu1397","Zotu1397","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 12","uncultured bacterium","Zotu1397",0.00014147876103458
"Zotu1398","Zotu1398","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 13","uncultured Acidobacterium sp.",NA,NA,"Zotu1398",0.000163968907542141
"Zotu14","Zotu14","other","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R","uncultured bacterium",NA,NA,"Zotu14",0.0152634502533155
"Zotu140","Zotu140","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter","uncultured bacterium","Zotu140",0.000736862345153425
"Zotu1404","Zotu1404","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 8","uncultured bacterium","Zotu1404",0.000177261284554373
"Zotu14053","Zotu14053","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter","uncultured bacterium","Zotu14053",0.000120957425181984
"Zotu1408","Zotu1408","other","Bacteria","TA06","uncultured bacterium",NA,NA,NA,NA,"Zotu1408",0.000155628417242702
"Zotu141","Zotu141","other","Bacteria","Chlorobi","Chlorobia","Chlorobiales","SJA-28","uncultured bacterium",NA,"Zotu141",0.00137226897061686
"Zotu1410","Zotu1410","other","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"Zotu1410",0.000104679567940681
"Zotu1412","Zotu1412","other","Bacteria","Chloroflexi","uncultured","uncultured bacterium",NA,NA,NA,"Zotu1412",0.000111940897749317
"Zotu1415","Zotu1415","other","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured bacterium",NA,NA,NA,"Zotu1415",0.000111018458767151
"Zotu1417","Zotu1417","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu1417",0.000363250985101561
"Zotu14179","Zotu14179","diff","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Sideroxydans","uncultured bacterium","Zotu14179",0.000266891000146513
"Zotu1423","Zotu1423","diff","Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured bacterium",NA,NA,"Zotu1423",0.000153863029709917
"Zotu143","Zotu143","diff","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas",NA,"Zotu143",0.00139398755161401
"Zotu1431","Zotu1431","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","BVA18","uncultured bacterium",NA,"Zotu1431",0.000135793921071724
"Zotu1435","Zotu1435","other","Bacteria","Actinobacteria","Actinobacteria","PeM15","uncultured bacterium",NA,NA,"Zotu1435",0.000125018817151333
"Zotu144","Zotu144","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Denitratisoma","uncultured bacterium","Zotu144",0.000709745605972911
"Zotu1440","Zotu1440","other","Bacteria","Latescibacteria","uncultured bacterium",NA,NA,NA,NA,"Zotu1440",0.000135525475418182
"Zotu1442","Zotu1442","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured Gemmatimonadales bacterium","Zotu1442",0.000130649487853498
"Zotu1443","Zotu1443","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1",NA,"Zotu1443",0.000101259466508035
"Zotu145","Zotu145","other","Bacteria","Chlorobi","Chlorobia","Chlorobiales","SJA-28","uncultured bacterium",NA,"Zotu145",0.00127183905654163
"Zotu1451","Zotu1451","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Denitratisoma","uncultured bacterium","Zotu1451",0.000111440278773342
"Zotu1459","Zotu1459","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","mle1-27","uncultured delta proteobacterium",NA,"Zotu1459",0.000143046135744118
