"","logFC","logCPM","F","PValue","fdr","Experiment","Compartment","Variety","rel.TP1","rel.TP2","rel.TP3","rel.TP4","rel.Intact","rel.Defoliation","function_name"
"oxygenic_photoautotrophy2",-0.136769092920127,7.93284692357711,0.244142952401531,0.625543965263332,1,"Exp2","Root","NIP",26.8333333333333,26.5,29.1666666666667,12,26.8333333333333,20.4166666666667,"oxygenic_photoautotrophy"
"photoautotrophy2",-0.19232492033592,12.4496098361484,0.90440905163746,0.350707651133212,0.970003250846786,"Exp2","Root","NIP",698.666666666667,385,826.166666666667,396.166666666667,633.5,519.5,"photoautotrophy"
"aerobic_anoxygenic_phototrophy2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"aerobic_anoxygenic_phototrophy"
"photoheterotrophy2",-0.118795029011633,10.9683379012256,0.335858830254849,0.567416328522802,1,"Exp2","Root","NIP",153.666666666667,176.166666666667,238.5,232.333333333333,221.916666666667,178.416666666667,"photoheterotrophy"
"phototrophy2",-0.11893907315192,12.8857974375365,0.452619447571751,0.507265936321676,1,"Exp2","Root","NIP",850.666666666667,559,1064.16666666667,627.666666666667,854.333333333333,696.416666666667,"phototrophy"
"plastic_degradation2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"plastic_degradation"
"ureolysis2",-0.0453819237677288,11.3482429092438,0.0829757986227099,0.775679412780041,1,"Exp2","Root","NIP",263,379.666666666667,160.166666666667,278.333333333333,299.166666666667,241.416666666667,"ureolysis"
"reductive_acetogenesis2",-2.24999095750742e-17,4.24935661609913,0,1,1,"Exp2","Root","NIP",0,0,0,0,0,0,"reductive_acetogenesis"
"chemoheterotrophy2",0.466476892802935,18.0803790420331,3.54161241174394,0.0715407647602484,0.361678310732367,"Exp2","Root","NIP",23938.3333333333,20569,24437.6666666667,27692.1666666667,22970.4166666667,25348.1666666667,"chemoheterotrophy"
"methanotrophy3",-0.173759223079112,13.9351788347709,1.22154924903038,0.279903840714754,1,"Exp2","Root","MH63",2065,1535.66666666667,1601.16666666667,1311.5,1747.08333333333,1509.58333333333,"methanotrophy"
"acetoclastic_methanogenesis3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"acetoclastic_methanogenesis"
"methanogenesis_by_disproportionation_of_methyl_groups3",1.50296203468793,4.929497322412,1.57033400063693,0.230336191139086,1,"Exp2","Root","MH63",0,0,3.66666666666667,1,0.333333333333333,2,"methanogenesis_by_disproportionation_of_methyl_groups"
"methanogenesis_using_formate3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"methanogenesis_using_formate"
"methanogenesis_by_CO2_reduction_with_H23",0.457346692918885,6.6317600815695,0.419459512857196,0.523292632551349,1,"Exp2","Root","MH63",3.83333333333333,10.8333333333333,12.3333333333333,7,6.75,10.25,"methanogenesis_by_CO2_reduction_with_H2"
"methanogenesis_by_reduction_of_methyl_compounds_with_H23",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"methanogenesis_by_reduction_of_methyl_compounds_with_H2"
"hydrogenotrophic_methanogenesis3",0.457346692918885,6.6317600815695,0.419459512857195,0.523292632551349,1,"Exp2","Root","MH63",3.83333333333333,10.8333333333333,12.3333333333333,7,6.75,10.25,"hydrogenotrophic_methanogenesis"
"methanogenesis3",0.822667879198924,7.91717600137286,3.67420453260593,0.0671188992932515,0.763477479460736,"Exp2","Root","MH63",14.5,25.1666666666667,21.3333333333333,32.5,15.8333333333333,30.9166666666667,"methanogenesis"
"methanol_oxidation3",-0.184186717622168,12.9340980881998,1.38618975017455,0.25047794775624,1,"Exp2","Root","MH63",893.5,857.5,824.666666666667,651.166666666667,863.333333333333,750.083333333333,"methanol_oxidation"
"methylotrophy3",-0.175185921244538,14.5185840992738,1.40563430017107,0.247272119976089,1,"Exp2","Root","MH63",2958.83333333333,2393.16666666667,2425.83333333333,1962.66666666667,2610.33333333333,2259.91666666667,"methylotrophy"
"aerobic_ammonia_oxidation3",-0.0821620328682506,13.2654433680087,0.280344647226707,0.601290260668878,1,"Exp2","Root","MH63",1031.66666666667,1141.33333333333,939.166666666667,943,1032.66666666667,994.916666666667,"aerobic_ammonia_oxidation"
"aerobic_nitrite_oxidation3",-0.236794860633569,15.4578802099526,1.84946040286222,0.186358351405229,1,"Exp2","Root","MH63",5200,4883.16666666667,3816.5,4755.66666666667,5000.16666666667,4327.5,"aerobic_nitrite_oxidation"
"nitrification3",-0.209835791098937,15.7427153113584,1.89465408738788,0.18125746352831,1,"Exp2","Root","MH63",6231.16666666667,6024.16666666667,4755.33333333333,5698.5,6032.66666666667,5321.91666666667,"nitrification"
"sulfate_respiration3",-0.231528792530222,14.5837621530114,1.49035190046663,0.233901366049928,1,"Exp2","Root","MH63",2750.83333333333,2641,2164,2438.16666666667,2672.75,2324.25,"sulfate_respiration"
"sulfur_respiration3",0.632974004012179,9.40190781788693,4.3891636879524,0.0467883629621569,0.610454981683197,"Exp2","Root","MH63",80.3333333333333,58.1666666666667,78.6666666666667,50.8333333333333,51.4166666666667,82.5833333333333,"sulfur_respiration"
"dark_sulfite_oxidation3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"dark_sulfite_oxidation"
"sulfite_respiration3",-0.177173742233187,11.6770152814364,0.368388225873883,0.549526101640612,1,"Exp2","Root","MH63",340.5,410.333333333333,275.666666666667,320.333333333333,367.333333333333,306.083333333333,"sulfite_respiration"
"thiosulfate_respiration3",0.509269316172978,6.70652328046304,0.393790747855521,0.536179191975793,1,"Exp2","Root","MH63",7.66666666666667,10.1666666666667,8.33333333333333,8.16666666666667,6.83333333333333,10.3333333333333,"thiosulfate_respiration"
"respiration_of_sulfur_compounds3",-0.207524657559302,14.6238833696952,1.20562087107174,0.282985794377964,1,"Exp2","Root","MH63",2835.66666666667,2705.16666666667,2244.33333333333,2491,2726.58333333333,2411.5,"respiration_of_sulfur_compounds"
"arsenate_detoxification3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"arsenate_detoxification"
"arsenate_respiration3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"arsenate_respiration"
"dissimilatory_arsenate_reduction3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"dissimilatory_arsenate_reduction"
"arsenite_oxidation_detoxification3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"arsenite_oxidation_detoxification"
"arsenite_oxidation_energy_yielding3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"arsenite_oxidation_energy_yielding"
"dissimilatory_arsenite_oxidation3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"dissimilatory_arsenite_oxidation"
"anammox3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"anammox"
"nitrate_denitrification3",1.04836142184436,7.16933111560859,2.87588492532871,0.102720532145549,0.778964035437083,"Exp2","Root","MH63",18,12,6.33333333333333,17.3333333333333,9.33333333333333,17.5,"nitrate_denitrification"
"nitrite_denitrification3",1.04836142184436,7.16933111560859,2.87588492532871,0.102720532145549,0.778964035437083,"Exp2","Root","MH63",18,12,6.33333333333333,17.3333333333333,9.33333333333333,17.5,"nitrite_denitrification"
"nitrous_oxide_denitrification3",1.04836142184436,7.16933111560859,2.87588492532871,0.102720532145549,0.778964035437083,"Exp2","Root","MH63",18,12,6.33333333333333,17.3333333333333,9.33333333333333,17.5,"nitrous_oxide_denitrification"
"denitrification3",1.04836142184436,7.16933111560859,2.87588492532871,0.102720532145549,0.778964035437083,"Exp2","Root","MH63",18,12,6.33333333333333,17.3333333333333,9.33333333333333,17.5,"denitrification"
"chitinolysis3",0.0760024435813358,10.8293589652295,0.0217679684317794,0.883926077198265,1,"Exp2","Root","MH63",180.166666666667,118.666666666667,191.166666666667,210.833333333333,186.166666666667,164.25,"chitinolysis"
"knallgas_bacteria3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"knallgas_bacteria"
"dark_hydrogen_oxidation3",0.0475505711673929,12.4732033140199,0.0265239527596061,0.871977058812262,1,"Exp2","Root","MH63",912.833333333333,540.166666666667,425.333333333333,476.833333333333,583.416666666667,594.166666666667,"dark_hydrogen_oxidation"
"nitrogen_fixation3",0.315525325403215,15.4951621565055,0.264755051084047,0.611530702416773,1,"Exp2","Root","MH63",1889.83333333333,3218.66666666667,5479,3414.83333333333,3609.75,3391.41666666667,"nitrogen_fixation"
"nitrate_ammonification3",-0.378496898283016,4.8367015591864,0.072859937647974,0.791088013582642,1,"Exp2","Root","MH63",0,0,2.16666666666667,1.5,0.916666666666667,0.916666666666667,"nitrate_ammonification"
"nitrite_ammonification3",-0.378496898283016,4.8367015591864,0.072859937647974,0.791088013582642,1,"Exp2","Root","MH63",0,0,2.16666666666667,1.5,0.916666666666667,0.916666666666667,"nitrite_ammonification"
"nitrite_respiration3",0.695773417427464,7.32647323390872,1.60263158248414,0.217559725796553,1,"Exp2","Root","MH63",18,13.6666666666667,9,19.3333333333333,11.6666666666667,18.3333333333333,"nitrite_respiration"
"cellulolysis3",0.0801308506216369,10.5918310624423,0.100587369153778,0.753840800890922,1,"Exp2","Root","MH63",143.5,185.166666666667,133,164.166666666667,152.333333333333,160.583333333333,"cellulolysis"
"xylanolysis3",-0.502172898272058,8.39318458498018,0.977713489803156,0.332529489278606,1,"Exp2","Root","MH63",67.6666666666667,27.1666666666667,24.1666666666667,17.1666666666667,42.4166666666667,25.6666666666667,"xylanolysis"
"dark_sulfide_oxidation3",0.000981774834403772,13.6675329682441,1.72055958229031e-05,0.996724354018761,1,"Exp2","Root","MH63",1736,1395,1108,1140.16666666667,1293.08333333333,1396.5,"dark_sulfide_oxidation"
"dark_sulfur_oxidation3",1.66578519170186,4.39064999789084,1.74311950734796,0.226917754948501,1,"Exp2","Root","MH63",0,0.666666666666667,0,0,0,0.333333333333333,"dark_sulfur_oxidation"
"dark_thiosulfate_oxidation3",-0.310271759781065,7.8861147583896,0.255889391309701,0.617526705883793,1,"Exp2","Root","MH63",6.66666666666667,19.6666666666667,44.6666666666667,10.5,23,17.75,"dark_thiosulfate_oxidation"
"dark_oxidation_of_sulfur_compounds3",0.0371912009151192,13.761077347058,0.0271099560462712,0.870583660488207,1,"Exp2","Root","MH63",1790.66666666667,1451,1228.66666666667,1250.33333333333,1363.08333333333,1497.25,"dark_oxidation_of_sulfur_compounds"
"manganese_oxidation3",1.23979980295846,11.2756736154845,5.30103118442582,0.0301975698114192,0.610454981683197,"Exp2","Root","MH63",221,333.833333333333,210.166666666667,244.833333333333,191,313.916666666667,"manganese_oxidation"
"manganese_respiration3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"manganese_respiration"
"ligninolysis3",0.0337096914024352,5.00350514372065,0.00777647408912842,0.930641295014786,1,"Exp2","Root","MH63",0.333333333333333,0.666666666666667,3.66666666666667,0,1.41666666666667,0.916666666666667,"ligninolysis"
"fermentation3",-0.0368387950228023,15.3209856744424,0.0480850035271973,0.828265172495684,1,"Exp2","Root","MH63",4181.16666666667,4725.33333333333,4096.83333333333,3357.83333333333,4071.16666666667,4109.41666666667,"fermentation"
"aerobic_chemoheterotrophy3",0.314869642747016,16.7990268999685,0.826123839230983,0.372342341539948,1,"Exp2","Root","MH63",7939.16666666667,9739,10292,12936.6666666667,9436.08333333333,11017.3333333333,"aerobic_chemoheterotrophy"
"invertebrate_parasites3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"invertebrate_parasites"
"human_pathogens_septicemia3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"human_pathogens_septicemia"
"human_pathogens_pneumonia3",0.0862025041396794,15.4691421416426,0.111248540099689,0.741594481162407,1,"Exp2","Root","MH63",4526,4150.66666666667,4981,3861.33333333333,4292.33333333333,4467.16666666667,"human_pathogens_pneumonia"
"human_pathogens_nosocomia3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"human_pathogens_nosocomia"
"human_pathogens_meningitis3",1.1543904910817,4.36186362579218,1.03483832607598,0.341780846877382,1,"Exp2","Root","MH63",0,0,0.5,0,0,0.25,"human_pathogens_meningitis"
"human_pathogens_gastroenteritis3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"human_pathogens_gastroenteritis"
"human_pathogens_diarrhea3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"human_pathogens_diarrhea"
"human_pathogens_all3",0.191941937116909,15.6069781848988,0.456930064363125,0.505459260500879,1,"Exp2","Root","MH63",4707.83333333333,4441.66666666667,5193.16666666667,4549.83333333333,4531.08333333333,4915.16666666667,"human_pathogens_all"
"fish_parasites3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"fish_parasites"
"human_gut3",-0.177022276002824,10.4855546061778,0.0578971938278944,0.811873850564921,1,"Exp2","Root","MH63",57.6666666666667,78.6666666666667,227.333333333333,47.8333333333333,132.333333333333,73.4166666666667,"human_gut"
"human_associated3",0.16517290821413,15.647730301309,0.328670574038062,0.571722440027704,1,"Exp2","Root","MH63",4765.5,4520.33333333333,5420.66666666667,4597.83333333333,4663.5,4988.66666666667,"human_associated"
"mammal_gut3",-0.177022276002824,10.4855546061778,0.0578971938278944,0.811873850564921,1,"Exp2","Root","MH63",57.6666666666667,78.6666666666667,227.333333333333,47.8333333333333,132.333333333333,73.4166666666667,"mammal_gut"
"animal_parasites_or_symbionts3",0.165752749742464,15.6487132624809,0.331300399733794,0.570198364638258,1,"Exp2","Root","MH63",4767,4523,5424.5,4604.16666666667,4665.75,4993.58333333333,"animal_parasites_or_symbionts"
"plant_pathogen3",0.0337096914024352,5.00350514372065,0.00777647408912842,0.930641295014786,1,"Exp2","Root","MH63",0.333333333333333,0.666666666666667,3.66666666666667,0,1.41666666666667,0.916666666666667,"plant_pathogen"
"oil_bioremediation3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"oil_bioremediation"
"aromatic_hydrocarbon_degradation3",1.32858661990051,5.46852449628589,1.06496173398943,0.312270734066369,1,"Exp2","Root","MH63",1,2.66666666666667,3,1.83333333333333,1.83333333333333,2.41666666666667,"aromatic_hydrocarbon_degradation"
"aromatic_compound_degradation3",0.26131568320222,11.7907344501897,0.443591353065611,0.511681691822595,1,"Exp2","Root","MH63",210.5,384.333333333333,248.833333333333,402,287.166666666667,335.666666666667,"aromatic_compound_degradation"
"aliphatic_non_methane_hydrocarbon_degradation3",0.319339825735679,6.26898254500315,0.0891315016609886,0.767827873928317,1,"Exp2","Root","MH63",4.16666666666667,4.33333333333333,7.66666666666667,4.16666666666667,5.58333333333333,4.58333333333333,"aliphatic_non_methane_hydrocarbon_degradation"
"hydrocarbon_degradation3",-0.175000085431656,13.9458947815396,1.25293640554965,0.273959036337346,1,"Exp2","Root","MH63",2073,1544.83333333333,1615.16666666667,1320.83333333333,1758.41666666667,1518.5,"hydrocarbon_degradation"
"dark_iron_oxidation3",1.37105113075544,4.7498301886431,1.19323903899979,0.288162642932373,1,"Exp2","Root","MH63",0.333333333333333,0.666666666666667,0,2,0.333333333333333,1.16666666666667,"dark_iron_oxidation"
"iron_respiration3",-0.41632103840319,15.0195598553272,4.38182328560645,0.0469580755140921,0.610454981683197,"Exp2","Root","MH63",4098,4244.66666666667,2499.66666666667,3025.33333333333,3962.66666666667,2971.16666666667,"iron_respiration"
"nitrate_respiration3",0.990559038404642,13.0579324671612,5.95269712178277,0.0223730808362135,0.610454981683197,"Exp2","Root","MH63",1222.16666666667,899.833333333333,359.666666666667,869.5,594.833333333333,1080.75,"nitrate_respiration"
"nitrate_reduction3",0.456688458210885,14.090100811167,1.81997900479641,0.189780653221471,1,"Exp2","Root","MH63",2125,1768.66666666667,1238.33333333333,1563.5,1400.41666666667,1947.33333333333,"nitrate_reduction"
"nitrogen_respiration3",0.990559038404642,13.0579324671612,5.95269712178277,0.0223730808362135,0.610454981683197,"Exp2","Root","MH63",1222.16666666667,899.833333333333,359.666666666667,869.5,594.833333333333,1080.75,"nitrogen_respiration"
"fumarate_respiration3",0.619462296266046,5.31917924082899,0.305603030306622,0.58675503800317,1,"Exp2","Root","MH63",1.33333333333333,0,4.16666666666667,3,1.83333333333333,2.41666666666667,"fumarate_respiration"
"intracellular_parasites3",-0.633473165111083,13.9273282106034,5.72568412536222,0.0248088513459104,0.610454981683197,"Exp2","Root","MH63",2651.83333333333,2521.5,754.5,556.833333333333,1963,1279.33333333333,"intracellular_parasites"
"chlorate_reducers3",0.911551604680715,12.4116938819261,4.44943414757063,0.0454206823613518,0.610454981683197,"Exp2","Root","MH63",1066.5,787.5,213.333333333333,327.833333333333,428,769.583333333333,"chlorate_reducers"
"predatory_or_exoparasitic3",-0.021130518902019,14.8828467677859,0.0181637473449721,0.89390395495352,1,"Exp2","Root","MH63",2983.33333333333,3627,3081.16666666667,2864.5,3169.41666666667,3108.58333333333,"predatory_or_exoparasitic"
"chloroplasts3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"chloroplasts"
"cyanobacteria3",-0.219033571498705,9.47049633859124,0.564724295945545,0.459595621861693,1,"Exp2","Root","MH63",67,70,83.1666666666667,61.6666666666667,74.25,66.6666666666667,"cyanobacteria"
"anoxygenic_photoautotrophy_H2_oxidizing3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"anoxygenic_photoautotrophy_H2_oxidizing"
"anoxygenic_photoautotrophy_S_oxidizing3",-0.0574786161268872,13.062376518939,0.0599427657297154,0.808646634250433,1,"Exp2","Root","MH63",766.666666666667,592.333333333333,939,1271,906.916666666667,877.583333333333,"anoxygenic_photoautotrophy_S_oxidizing"
"anoxygenic_photoautotrophy_Fe_oxidizing3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"anoxygenic_photoautotrophy_Fe_oxidizing"
"anoxygenic_photoautotrophy3",-0.0574786161268872,13.062376518939,0.0599427657297154,0.808646634250433,1,"Exp2","Root","MH63",766.666666666667,592.333333333333,939,1271,906.916666666667,877.583333333333,"anoxygenic_photoautotrophy"
"oxygenic_photoautotrophy3",-0.219033571498705,9.47049633859124,0.564724295945545,0.459595621861693,1,"Exp2","Root","MH63",67,70,83.1666666666667,61.6666666666667,74.25,66.6666666666667,"oxygenic_photoautotrophy"
"photoautotrophy3",-0.072518870365719,13.1742853719123,0.101537495350444,0.752721058629227,1,"Exp2","Root","MH63",833.5,662.666666666667,1022.16666666667,1332.5,981.166666666667,944.25,"photoautotrophy"
"aerobic_anoxygenic_phototrophy3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"aerobic_anoxygenic_phototrophy"
"photoheterotrophy3",0.0046175867924576,10.2002525814719,0.000261126441234346,0.987239457387621,1,"Exp2","Root","MH63",90,126.666666666667,116.5,143.666666666667,114.583333333333,123.833333333333,"photoheterotrophy"
"phototrophy3",-0.0716282637752157,13.3369262471968,0.104254183927525,0.749550989877491,1,"Exp2","Root","MH63",918.5,785.166666666667,1136.5,1464,1091.91666666667,1060.16666666667,"phototrophy"
"plastic_degradation3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"plastic_degradation"
"ureolysis3",-0.249146783670827,15.0197095878877,0.112067868128393,0.7406808763635,1,"Exp2","Root","MH63",1019.5,987.333333333333,4304.66666666667,2402.83333333333,2730.08333333333,1627.08333333333,"ureolysis"
"reductive_acetogenesis3",2.4857238749885e-17,4.278100091506,0,1,1,"Exp2","Root","MH63",0,0,0,0,0,0,"reductive_acetogenesis"
"chemoheterotrophy3",0.135320963371623,17.463856498741,0.307315325434637,0.584409892245574,1,"Exp2","Root","MH63",15354.6666666667,17110.1666666667,17052.5,18477.8333333333,16386.9166666667,17610.6666666667,"chemoheterotrophy"
"methanotrophy4",0.420032347797889,15.2576559182796,6.13370781613486,0.0187336090845082,0.212614992412014,"Exp1","Rhizosphere","NIP",4093,5054.16666666667,2733.16666666667,3268.33333333333,3320,4254.33333333333,"methanotrophy"
"acetoclastic_methanogenesis4",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"acetoclastic_methanogenesis"
"methanogenesis_by_disproportionation_of_methyl_groups4",1.1467122627742,4.57750444534637,0.565947227720543,0.462153058471554,1,"Exp1","Rhizosphere","NIP",1.66666666666667,0,0,0,0.166666666666667,0.666666666666667,"methanogenesis_by_disproportionation_of_methyl_groups"
"methanogenesis_using_formate4",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"methanogenesis_using_formate"
"methanogenesis_by_CO2_reduction_with_H24",1.47384176600051,5.10473992061083,1.32333391370529,0.265902968367378,0.864184647193978,"Exp1","Rhizosphere","NIP",6.16666666666667,0,0,0,0.583333333333333,2.5,"methanogenesis_by_CO2_reduction_with_H2"
"methanogenesis_by_reduction_of_methyl_compounds_with_H24",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"methanogenesis_by_reduction_of_methyl_compounds_with_H2"
"hydrogenotrophic_methanogenesis4",1.47384176600051,5.10473992061083,1.32333391370529,0.265902968367378,0.864184647193978,"Exp1","Rhizosphere","NIP",6.16666666666667,0,0,0,0.583333333333333,2.5,"hydrogenotrophic_methanogenesis"
"methanogenesis4",0.345817419515105,6.59451548157549,0.212448865709729,0.648543588403575,1,"Exp1","Rhizosphere","NIP",29,2.33333333333333,1,0,6.25,9.91666666666667,"methanogenesis"
"methanol_oxidation4",0.51109357504018,14.178628607823,9.00995627792292,0.00517107868123776,0.117642039998159,"Exp1","Rhizosphere","NIP",1521.33333333333,2277.16666666667,1586,1780.33333333333,1475.5,2106.91666666667,"methanol_oxidation"
"methylotrophy4",0.446746031014207,15.8163163961003,7.43340925094592,0.0102973812659731,0.156176949200592,"Exp1","Rhizosphere","NIP",5614.16666666667,7331.5,4318.66666666667,5048.83333333333,4795.41666666667,6361.16666666667,"methylotrophy"
"aerobic_ammonia_oxidation4",0.143552506368963,13.8483058150151,0.950047623736192,0.33701407519182,0.989299382014698,"Exp1","Rhizosphere","NIP",1328,1292.33333333333,1539.5,1678.33333333333,1361.16666666667,1557.91666666667,"aerobic_ammonia_oxidation"
"aerobic_nitrite_oxidation4",-0.0653683038247445,15.8110444338887,0.389765743402853,0.536846009820347,1,"Exp1","Rhizosphere","NIP",6144,5807.66666666667,5545.83333333333,5314.33333333333,5758.66666666667,5647.25,"aerobic_nitrite_oxidation"
"nitrification4",-0.0199598649879187,16.1401385536855,0.0370787853301611,0.848520898710152,1,"Exp1","Rhizosphere","NIP",7472.33333333333,7099.83333333333,7085.33333333333,6992.66666666667,7120,7205.08333333333,"nitrification"
"sulfate_respiration4",-0.395970782810333,14.7801217280592,14.4514496336315,0.000609207049288802,0.0228379161634893,"Exp1","Rhizosphere","NIP",2882,2272.33333333333,3254.83333333333,2963.16666666667,3200.16666666667,2486,"sulfate_respiration"
"sulfur_respiration4",0.0136940081373776,9.60404408998556,0.00328161368198446,0.954673886298063,1,"Exp1","Rhizosphere","NIP",84.5,76.3333333333333,67.3333333333333,72.1666666666667,73.9166666666667,76.25,"sulfur_respiration"
"dark_sulfite_oxidation4",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"dark_sulfite_oxidation"
"sulfite_respiration4",-0.117254287001481,12.8331108928827,0.675473669609707,0.417228072591454,1,"Exp1","Rhizosphere","NIP",753.333333333333,594.833333333333,899.166666666667,694.333333333333,753.166666666667,717.666666666667,"sulfite_respiration"
"thiosulfate_respiration4",-0.995358352157686,6.22661266718724,2.46203241926788,0.12645885753839,0.639319779777414,"Exp1","Rhizosphere","NIP",4,4.5,8.83333333333333,5,7.5,3.66666666666667,"thiosulfate_respiration"
"respiration_of_sulfur_compounds4",-0.385562718816393,14.8191317864329,13.8751735240237,0.000752898335060086,0.0228379161634893,"Exp1","Rhizosphere","NIP",2967,2351.16666666667,3322.33333333333,3036.5,3275,2563.5,"respiration_of_sulfur_compounds"
"arsenate_detoxification4",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"arsenate_detoxification"
"arsenate_respiration4",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"arsenate_respiration"
"dissimilatory_arsenate_reduction4",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"dissimilatory_arsenate_reduction"
"arsenite_oxidation_detoxification4",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"arsenite_oxidation_detoxification"
"arsenite_oxidation_energy_yielding4",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"arsenite_oxidation_energy_yielding"
"dissimilatory_arsenite_oxidation4",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"dissimilatory_arsenite_oxidation"
"anammox4",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"anammox"
"nitrate_denitrification4",-0.147199629979503,9.00202885805623,0.239621480256375,0.6278166726754,1,"Exp1","Rhizosphere","NIP",72.8333333333333,35,44.5,49.8333333333333,50,51.0833333333333,"nitrate_denitrification"
"nitrite_denitrification4",-0.147199629979503,9.00202885805623,0.239621480256375,0.6278166726754,1,"Exp1","Rhizosphere","NIP",72.8333333333333,35,44.5,49.8333333333333,50,51.0833333333333,"nitrite_denitrification"
"nitrous_oxide_denitrification4",-0.147199629979503,9.00202885805623,0.239621480256375,0.6278166726754,1,"Exp1","Rhizosphere","NIP",72.8333333333333,35,44.5,49.8333333333333,50,51.0833333333333,"nitrous_oxide_denitrification"
"denitrification4",-0.147199629979503,9.00202885805623,0.239621480256375,0.6278166726754,1,"Exp1","Rhizosphere","NIP",72.8333333333333,35,44.5,49.8333333333333,50,51.0833333333333,"denitrification"
"chitinolysis4",0.276984347391725,10.1274272370315,0.341639384448231,0.562980665269411,1,"Exp1","Rhizosphere","NIP",80.6666666666667,187.666666666667,85.1666666666667,59.3333333333333,109.333333333333,97.0833333333333,"chitinolysis"
"knallgas_bacteria4",-8.92494859562794e-17,4.31025754931279,0,1,1,"Exp1","Rhizosphere","NIP",0,0,0,0,0,0,"knallgas_bacteria"
"dark_hydrogen_oxidation4",-0.356342589258714,11.9948775606761,2.61731851883957,0.115513678555606,0.618337926385892,"Exp1","Rhizosphere","NIP",522.5,571.5,201,267.833333333333,436.583333333333,344.833333333333,"dark_hydrogen_oxidation"
"nitrogen_fixation4",0.0714605132191072,11.9956453698653,0.189767588651738,0.666032917715945,1,"Exp1","Rhizosphere","NIP",362.833333333333,368.666666666667,410.833333333333,472.333333333333,389.5,417.833333333333,"nitrogen_fixation"
